name,group,year,value
斯洛伐克,europe,20200322,178
斯洛伐克,europe,20200323,185
斯洛伐克,europe,20200324,186
斯洛伐克,europe,20200325,204
阿曼,me,20200224,2
阿曼,me,20200225,4
阿曼,me,20200226,4
阿曼,me,20200227,5
阿曼,me,20200228,6
阿曼,me,20200229,6
阿曼,me,20200301,6
阿曼,me,20200302,6
阿曼,me,20200303,12
阿曼,me,20200304,12
阿曼,me,20200305,16
阿曼,me,20200306,16
阿曼,me,20200307,16
阿曼,me,20200308,16
阿曼,me,20200309,18
阿曼,me,20200310,18
阿曼,me,20200311,18
阿曼,me,20200312,18
阿曼,me,20200313,19
阿曼,me,20200314,20
阿曼,me,20200315,21
阿曼,me,20200316,22
阿曼,me,20200317,24
阿曼,me,20200318,33
阿曼,me,20200319,39
阿曼,me,20200320,48
阿曼,me,20200321,52
阿曼,me,20200322,52
阿曼,me,20200323,66
阿曼,me,20200324,84
阿曼,me,20200325,99
卢森堡,europe,20200307,3
卢森堡,europe,20200308,5
卢森堡,europe,20200309,5
卢森堡,europe,20200310,5
卢森堡,europe,20200311,5
卢森堡,europe,20200312,19
卢森堡,europe,20200313,19
卢森堡,europe,20200314,34
卢森堡,europe,20200315,59
卢森堡,europe,20200316,81
卢森堡,europe,20200317,81
卢森堡,europe,20200318,203
卢森堡,europe,20200319,335
卢森堡,europe,20200320,484
卢森堡,europe,20200321,670
卢森堡,europe,20200322,798
卢森堡,europe,20200323,798
卢森堡,europe,20200324,875
卢森堡,europe,20200325,1099
厄瓜多尔,sa,20200301,1
厄瓜多尔,sa,20200302,6
厄瓜多尔,sa,20200303,7
厄瓜多尔,sa,20200304,7
厄瓜多尔,sa,20200305,10
厄瓜多尔,sa,20200306,13
厄瓜多尔,sa,20200307,13
厄瓜多尔,sa,20200308,13
厄瓜多尔,sa,20200309,14
厄瓜多尔,sa,20200310,14
厄瓜多尔,sa,20200311,17
厄瓜多尔,sa,20200312,17
厄瓜多尔,sa,20200313,17
厄瓜多尔,sa,20200314,23
厄瓜多尔,sa,20200315,23
厄瓜多尔,sa,20200316,37
厄瓜多尔,sa,20200317,58
厄瓜多尔,sa,20200318,111
厄瓜多尔,sa,20200319,168
厄瓜多尔,sa,20200320,260
厄瓜多尔,sa,20200321,367
厄瓜多尔,sa,20200322,532
厄瓜多尔,sa,20200323,789
厄瓜多尔,sa,20200324,981
厄瓜多尔,sa,20200325,1049
南非,africa,20200305,1
南非,africa,20200306,1
南非,africa,20200307,2
南非,africa,20200308,2
南非,africa,20200309,3
南非,africa,20200310,7
南非,africa,20200311,13
南非,africa,20200312,24
南非,africa,20200313,24
南非,africa,20200314,38
南非,africa,20200315,51
南非,africa,20200316,62
南非,africa,20200317,62
南非,africa,20200318,116
南非,africa,20200319,116
南非,africa,20200320,202
南非,africa,20200321,240
南非,africa,20200322,240
南非,africa,20200323,402
南非,africa,20200324,554
南非,africa,20200325,709
拉脱维亚,europe,20200303,1
拉脱维亚,europe,20200304,1
拉脱维亚,europe,20200305,1
拉脱维亚,europe,20200306,1
拉脱维亚,europe,20200307,1
拉脱维亚,europe,20200308,1
拉脱维亚,europe,20200309,6
拉脱维亚,europe,20200310,8
拉脱维亚,europe,20200311,8
拉脱维亚,europe,20200312,10
拉脱维亚,europe,20200313,16
拉脱维亚,europe,20200314,18
拉脱维亚,europe,20200315,30
拉脱维亚,europe,20200316,34
拉脱维亚,europe,20200317,34
拉脱维亚,europe,20200318,49
拉脱维亚,europe,20200319,71
拉脱维亚,europe,20200320,86
拉脱维亚,europe,20200321,111
拉脱维亚,europe,20200322,124
拉脱维亚,europe,20200323,139
拉脱维亚,europe,20200324,180
拉脱维亚,europe,20200325,197
匈牙利,europe,20200305,2
匈牙利,europe,20200306,4
匈牙利,europe,20200307,4
匈牙利,europe,20200308,5
匈牙利,europe,20200309,9
匈牙利,europe,20200310,9
匈牙利,europe,20200311,13
匈牙利,europe,20200312,13
匈牙利,europe,20200313,16
匈牙利,europe,20200314,25
匈牙利,europe,20200315,30
匈牙利,europe,20200316,32
匈牙利,europe,20200317,50
匈牙利,europe,20200318,58
匈牙利,europe,20200319,58
匈牙利,europe,20200320,85
匈牙利,europe,20200321,103
匈牙利,europe,20200322,131
匈牙利,europe,20200323,167
匈牙利,europe,20200324,187
匈牙利,europe,20200325,226
阿塞拜疆,asia,20200228,1
阿塞拜疆,asia,20200229,3
阿塞拜疆,asia,20200301,3
阿塞拜疆,asia,20200302,3
阿塞拜疆,asia,20200303,3
阿塞拜疆,asia,20200304,3
阿塞拜疆,asia,20200305,3
阿塞拜疆,asia,20200306,3
阿塞拜疆,asia,20200307,6
阿塞拜疆,asia,20200308,6
阿塞拜疆,asia,20200309,9
阿塞拜疆,asia,20200310,11
阿塞拜疆,asia,20200311,13
阿塞拜疆,asia,20200312,15
阿塞拜疆,asia,20200313,19
阿塞拜疆,asia,20200314,19
阿塞拜疆,asia,20200315,23
阿塞拜疆,asia,20200316,25
阿塞拜疆,asia,20200317,28
阿塞拜疆,asia,20200318,28
阿塞拜疆,asia,20200319,28
阿塞拜疆,asia,20200320,28
阿塞拜疆,asia,20200321,44
阿塞拜疆,asia,20200322,53
阿塞拜疆,asia,20200323,72
阿塞拜疆,asia,20200324,72
阿塞拜疆,asia,20200325,93
墨西哥,na,20200228,1
墨西哥,na,20200229,3
墨西哥,na,20200301,4
墨西哥,na,20200302,5
墨西哥,na,20200303,5
墨西哥,na,20200304,5
墨西哥,na,20200305,5
墨西哥,na,20200306,5
墨西哥,na,20200307,6
墨西哥,na,20200308,7
墨西哥,na,20200309,7
墨西哥,na,20200310,7
墨西哥,na,20200311,7
墨西哥,na,20200312,12
墨西哥,na,20200313,15
墨西哥,na,20200314,26
墨西哥,na,20200315,41
墨西哥,na,20200316,53
墨西哥,na,20200317,82
墨西哥,na,20200318,93
墨西哥,na,20200319,118
墨西哥,na,20200320,164
墨西哥,na,20200321,203
墨西哥,na,20200322,251
墨西哥,na,20200323,316
墨西哥,na,20200324,367
墨西哥,na,20200325,405
突尼斯,africa,20200303,1
突尼斯,africa,20200304,1
突尼斯,africa,20200305,1
突尼斯,africa,20200306,1
突尼斯,africa,20200307,1
突尼斯,africa,20200308,1
突尼斯,africa,20200309,1
突尼斯,africa,20200310,5
突尼斯,africa,20200311,5
突尼斯,africa,20200312,7
突尼斯,africa,20200313,13
突尼斯,africa,20200314,13
突尼斯,africa,20200315,18
突尼斯,africa,20200316,20
突尼斯,africa,20200317,20
突尼斯,africa,20200318,27
突尼斯,africa,20200319,39
突尼斯,africa,20200320,39
突尼斯,africa,20200321,60
突尼斯,africa,20200322,75
突尼斯,africa,20200323,89
突尼斯,africa,20200324,114
突尼斯,africa,20200325,114
白俄罗斯,europe,20200228,1
白俄罗斯,europe,20200229,1
白俄罗斯,europe,20200301,1
白俄罗斯,europe,20200302,1
白俄罗斯,europe,20200303,3
白俄罗斯,europe,20200304,6
白俄罗斯,europe,20200305,6
白俄罗斯,europe,20200306,6
白俄罗斯,europe,20200307,6
白俄罗斯,europe,20200308,6
白俄罗斯,europe,20200309,6
白俄罗斯,europe,20200310,9
白俄罗斯,europe,20200311,12
白俄罗斯,europe,20200312,12
白俄罗斯,europe,20200313,12
白俄罗斯,europe,20200314,27
白俄罗斯,europe,20200315,27
白俄罗斯,europe,20200316,36
白俄罗斯,europe,20200317,36
白俄罗斯,europe,20200318,36
白俄罗斯,europe,20200319,51
白俄罗斯,europe,20200320,69
白俄罗斯,europe,20200321,69
白俄罗斯,europe,20200322,69
白俄罗斯,europe,20200323,81
白俄罗斯,europe,20200324,81
白俄罗斯,europe,20200325,86
波黑,europe,20200305,2
波黑,europe,20200306,2
波黑,europe,20200307,3
波黑,europe,20200308,3
波黑,europe,20200309,3
波黑,europe,20200310,5
波黑,europe,20200311,7
波黑,europe,20200312,11
波黑,europe,20200313,13
波黑,europe,20200314,18
波黑,europe,20200315,21
波黑,europe,20200316,24
波黑,europe,20200317,24
波黑,europe,20200318,24
波黑,europe,20200319,38
波黑,europe,20200320,64
波黑,europe,20200321,64
波黑,europe,20200322,93
波黑,europe,20200323,126
波黑,europe,20200324,131
波黑,europe,20200325,131
塞内加尔,africa,20200303,1
塞内加尔,africa,20200304,2
塞内加尔,africa,20200305,4
塞内加尔,africa,20200306,4
塞内加尔,africa,20200307,4
塞内加尔,africa,20200308,4
塞内加尔,africa,20200309,4
塞内加尔,africa,20200310,4
塞内加尔,africa,20200311,4
塞内加尔,africa,20200312,4
塞内加尔,africa,20200313,10
塞内加尔,africa,20200314,21
塞内加尔,africa,20200315,24
塞内加尔,africa,20200316,24
塞内加尔,africa,20200317,27
塞内加尔,africa,20200318,31
塞内加尔,africa,20200319,36
塞内加尔,africa,20200320,38
塞内加尔,africa,20200321,47
塞内加尔,africa,20200322,56
塞内加尔,africa,20200323,67
塞内加尔,africa,20200324,79
塞内加尔,africa,20200325,86
塞浦路斯,europe,20200310,2
塞浦路斯,europe,20200311,2
塞浦路斯,europe,20200312,6
塞浦路斯,europe,20200313,14
塞浦路斯,europe,20200314,21
塞浦路斯,europe,20200315,21
塞浦路斯,europe,20200316,33
塞浦路斯,europe,20200317,33
塞浦路斯,europe,20200318,49
塞浦路斯,europe,20200319,58
塞浦路斯,europe,20200320,67
塞浦路斯,europe,20200321,75
塞浦路斯,europe,20200322,84
塞浦路斯,europe,20200323,95
塞浦路斯,europe,20200324,116
塞浦路斯,europe,20200325,124
哥伦比亚,sa,20200307,1
哥伦比亚,sa,20200308,1
哥伦比亚,sa,20200309,3
哥伦比亚,sa,20200310,3
哥伦比亚,sa,20200311,3
哥伦比亚,sa,20200312,9
哥伦比亚,sa,20200313,9
哥伦比亚,sa,20200314,22
哥伦比亚,sa,20200315,22
哥伦比亚,sa,20200316,45
哥伦比亚,sa,20200317,57
哥伦比亚,sa,20200318,75
哥伦比亚,sa,20200319,102
哥伦比亚,sa,20200320,128
哥伦比亚,sa,20200321,158
哥伦比亚,sa,20200322,210
哥伦比亚,sa,20200323,235
哥伦比亚,sa,20200324,277
哥伦比亚,sa,20200325,378
北马其顿,europe,20200226,3
北马其顿,europe,20200227,3
北马其顿,europe,20200228,3
北马其顿,europe,20200229,3
北马其顿,europe,20200301,3
北马其顿,europe,20200302,3
北马其顿,europe,20200303,3
北马其顿,europe,20200304,3
北马其顿,europe,20200305,3
北马其顿,europe,20200306,3
北马其顿,europe,20200307,3
北马其顿,europe,20200308,3
北马其顿,europe,20200309,4
北马其顿,europe,20200310,7
北马其顿,europe,20200311,7
北马其顿,europe,20200312,9
北马其顿,europe,20200313,9
北马其顿,europe,20200314,13
北马其顿,europe,20200315,18
北马其顿,europe,20200316,18
北马其顿,europe,20200317,18
北马其顿,europe,20200318,31
北马其顿,europe,20200319,43
北马其顿,europe,20200320,67
北马其顿,europe,20200321,67
北马其顿,europe,20200322,85
北马其顿,europe,20200323,114
北马其顿,europe,20200324,136
马尔代夫,au,20200308,2
马尔代夫,au,20200309,4
马尔代夫,au,20200310,6
马尔代夫,au,20200311,6
马尔代夫,au,20200312,8
马尔代夫,au,20200313,9
马尔代夫,au,20200314,10
马尔代夫,au,20200315,13
阿富汗,me,20200224,1
阿富汗,me,20200225,1
阿富汗,me,20200226,1
阿富汗,me,20200227,1
阿富汗,me,20200228,1
阿富汗,me,20200229,1
阿富汗,me,20200301,1
阿富汗,me,20200302,1
阿富汗,me,20200303,1
阿富汗,me,20200304,1
阿富汗,me,20200305,1
阿富汗,me,20200306,1
阿富汗,me,20200307,4
阿富汗,me,20200308,4
阿富汗,me,20200309,4
阿富汗,me,20200310,5
阿富汗,me,20200311,7
阿富汗,me,20200312,7
阿富汗,me,20200313,7
阿富汗,me,20200314,10
阿富汗,me,20200315,16
阿富汗,me,20200316,21
阿富汗,me,20200317,22
阿富汗,me,20200318,22
阿富汗,me,20200319,22
阿富汗,me,20200320,24
阿富汗,me,20200321,24
阿富汗,me,20200322,34
阿富汗,me,20200323,40
阿富汗,me,20200324,42
阿富汗,me,20200325,80
亚美尼亚,europe,20200312,4
亚美尼亚,europe,20200313,6
亚美尼亚,europe,20200314,13
亚美尼亚,europe,20200315,20
亚美尼亚,europe,20200316,28
亚美尼亚,europe,20200317,64
亚美尼亚,europe,20200318,78
亚美尼亚,europe,20200319,122
亚美尼亚,europe,20200320,136
亚美尼亚,europe,20200321,136
亚美尼亚,europe,20200322,160
亚美尼亚,europe,20200323,194
亚美尼亚,europe,20200324,235
亚美尼亚,europe,20200325,265
摩尔多瓦,europe,20200308,1
摩尔多瓦,europe,20200309,1
摩尔多瓦,europe,20200310,1
摩尔多瓦,europe,20200311,1
摩尔多瓦,europe,20200312,3
摩尔多瓦,europe,20200313,6
摩尔多瓦,europe,20200314,8
摩尔多瓦,europe,20200315,12
摩尔多瓦,europe,20200316,23
摩尔多瓦,europe,20200317,23
摩尔多瓦,europe,20200318,30
摩尔多瓦,europe,20200319,36
摩尔多瓦,europe,20200320,49
摩尔多瓦,europe,20200321,66
摩尔多瓦,europe,20200322,80
摩尔多瓦,europe,20200323,94
摩尔多瓦,europe,20200324,109
摩尔多瓦,europe,20200325,125
摩洛哥,africa,20200305,2
摩洛哥,africa,20200306,2
摩洛哥,africa,20200307,2
摩洛哥,africa,20200308,2
摩洛哥,africa,20200309,2
摩洛哥,africa,20200310,3
摩洛哥,africa,20200311,5
摩洛哥,africa,20200312,6
摩洛哥,africa,20200313,7
摩洛哥,africa,20200314,7
摩洛哥,africa,20200315,28
摩洛哥,africa,20200316,28
摩洛哥,africa,20200317,38
摩洛哥,africa,20200318,49
摩洛哥,africa,20200319,61
摩洛哥,africa,20200320,66
摩洛哥,africa,20200321,86
摩洛哥,africa,20200322,96
摩洛哥,africa,20200323,122
摩洛哥,africa,20200324,143
摩洛哥,africa,20200325,170
马耳他,europe,20200307,1
马耳他,europe,20200308,1
马耳他,europe,20200309,1
马耳他,europe,20200310,4
马耳他,europe,20200311,5
马耳他,europe,20200312,6
马耳他,europe,20200313,6
马耳他,europe,20200314,6
马耳他,europe,20200315,18
马耳他,europe,20200316,18
马耳他,europe,20200317,18
马耳他,europe,20200318,18
马耳他,europe,20200319,38
马耳他,europe,20200320,38
马耳他,europe,20200321,64
柬埔寨,asia,20200131,1
柬埔寨,asia,20200201,1
柬埔寨,asia,20200202,1
柬埔寨,asia,20200203,1
柬埔寨,asia,20200204,1
柬埔寨,asia,20200205,1
柬埔寨,asia,20200206,1
柬埔寨,asia,20200207,1
柬埔寨,asia,20200208,1
柬埔寨,asia,20200209,1
柬埔寨,asia,20200210,1
柬埔寨,asia,20200211,1
柬埔寨,asia,20200212,1
柬埔寨,asia,20200213,1
柬埔寨,asia,20200214,1
柬埔寨,asia,20200215,1
柬埔寨,asia,20200216,1
柬埔寨,asia,20200217,1
柬埔寨,asia,20200218,1
柬埔寨,asia,20200219,1
柬埔寨,asia,20200220,1
柬埔寨,asia,20200221,1
柬埔寨,asia,20200222,1
柬埔寨,asia,20200223,1
柬埔寨,asia,20200224,1
柬埔寨,asia,20200225,1
柬埔寨,asia,20200226,1
柬埔寨,asia,20200227,1
柬埔寨,asia,20200228,1
柬埔寨,asia,20200229,1
柬埔寨,asia,20200301,1
柬埔寨,asia,20200302,1
柬埔寨,asia,20200303,1
柬埔寨,asia,20200304,1
柬埔寨,asia,20200305,1
柬埔寨,asia,20200306,1
柬埔寨,asia,20200307,2
柬埔寨,asia,20200308,2
柬埔寨,asia,20200309,2
柬埔寨,asia,20200310,3
柬埔寨,asia,20200311,3
柬埔寨,asia,20200312,5
柬埔寨,asia,20200313,5
柬埔寨,asia,20200314,7
柬埔寨,asia,20200315,7
柬埔寨,asia,20200316,12
柬埔寨,asia,20200317,12
柬埔寨,asia,20200318,35
柬埔寨,asia,20200319,37
柬埔寨,asia,20200320,47
柬埔寨,asia,20200321,51
柬埔寨,asia,20200322,53
柬埔寨,asia,20200323,84
柬埔寨,asia,20200324,84
柬埔寨,asia,20200325,96
新西兰,au,20200228,1
新西兰,au,20200229,1
新西兰,au,20200301,1
新西兰,au,20200302,1
新西兰,au,20200303,1
新西兰,au,20200304,2
新西兰,au,20200305,3
新西兰,au,20200306,4
新西兰,au,20200307,5
新西兰,au,20200308,5
新西兰,au,20200309,5
新西兰,au,20200310,5
新西兰,au,20200311,5
新西兰,au,20200312,5
新西兰,au,20200313,5
新西兰,au,20200314,6
新西兰,au,20200315,8
新西兰,au,20200316,8
新西兰,au,20200317,11
新西兰,au,20200318,20
新西兰,au,20200319,28
新西兰,au,20200320,39
新西兰,au,20200321,53
新西兰,au,20200322,66
新西兰,au,20200323,102
新西兰,au,20200324,142
新西兰,au,20200325,205
多米尼加,la,20200301,1
多米尼加,la,20200302,1
多米尼加,la,20200303,1
多米尼加,la,20200304,1
多米尼加,la,20200305,1
多米尼加,la,20200306,1
多米尼加,la,20200307,1
多米尼加,la,20200308,1
多米尼加,la,20200309,1
多米尼加,la,20200310,5
多米尼加,la,20200311,5
多米尼加,la,20200312,5
多米尼加,la,20200313,5
多米尼加,la,20200314,5
多米尼加,la,20200315,5
多米尼加,la,20200316,5
多米尼加,la,20200317,21
多米尼加,la,20200318,21
多米尼加,la,20200319,21
多米尼加,la,20200320,34
多米尼加,la,20200321,34
多米尼加,la,20200322,112
多米尼加,la,20200323,202
巴拉圭,sa,20200308,1
巴拉圭,sa,20200309,1
巴拉圭,sa,20200310,1
巴拉圭,sa,20200311,2
巴拉圭,sa,20200312,5
巴拉圭,sa,20200313,5
巴拉圭,sa,20200314,6
巴拉圭,sa,20200315,6
巴拉圭,sa,20200316,6
巴拉圭,sa,20200317,6
巴拉圭,sa,20200318,6
巴拉圭,sa,20200319,11
巴拉圭,sa,20200320,13
巴拉圭,sa,20200321,18
巴拉圭,sa,20200322,22
巴拉圭,sa,20200323,22
巴拉圭,sa,20200324,27
巴拉圭,sa,20200325,37
斯里兰卡,,20200128,1
斯里兰卡,,20200129,1
斯里兰卡,,20200130,1
斯里兰卡,,20200131,1
斯里兰卡,,20200201,1
斯里兰卡,,20200202,1
斯里兰卡,,20200203,1
斯里兰卡,,20200204,1
斯里兰卡,asia,20200205,1
斯里兰卡,asia,20200206,1
斯里兰卡,asia,20200207,1
斯里兰卡,asia,20200208,1
斯里兰卡,asia,20200209,1
斯里兰卡,asia,20200210,1
斯里兰卡,asia,20200211,1
斯里兰卡,asia,20200212,1
斯里兰卡,asia,20200213,1
斯里兰卡,asia,20200214,1
斯里兰卡,asia,20200215,1
斯里兰卡,asia,20200216,1
斯里兰卡,asia,20200217,1
斯里兰卡,asia,20200218,1
斯里兰卡,asia,20200219,1
斯里兰卡,asia,20200220,1
斯里兰卡,asia,20200221,1
斯里兰卡,asia,20200222,1
斯里兰卡,asia,20200223,1
斯里兰卡,asia,20200224,1
斯里兰卡,asia,20200225,1
斯里兰卡,asia,20200226,1
斯里兰卡,asia,20200227,1
斯里兰卡,asia,20200228,1
斯里兰卡,asia,20200229,1
斯里兰卡,asia,20200301,1
斯里兰卡,asia,20200302,1
斯里兰卡,asia,20200303,1
斯里兰卡,asia,20200304,1
斯里兰卡,asia,20200305,1
斯里兰卡,asia,20200306,1
斯里兰卡,asia,20200307,1
斯里兰卡,asia,20200308,1
斯里兰卡,asia,20200309,1
斯里兰卡,asia,20200310,1
斯里兰卡,asia,20200311,2
斯里兰卡,asia,20200312,3
斯里兰卡,asia,20200313,3
斯里兰卡,asia,20200314,11
斯里兰卡,asia,20200315,12
斯里兰卡,asia,20200316,23
斯里兰卡,asia,20200317,44
斯里兰卡,asia,20200318,50
斯里兰卡,asia,20200319,60
斯里兰卡,asia,20200320,71
斯里兰卡,asia,20200321,77
斯里兰卡,asia,20200322,81
斯里兰卡,asia,20200323,92
斯里兰卡,asia,20200324,100
斯里兰卡,asia,20200325,102
立陶宛,europe,20200228,1
立陶宛,europe,20200229,1
立陶宛,europe,20200301,1
立陶宛,europe,20200302,1
立陶宛,europe,20200303,1
立陶宛,europe,20200304,1
立陶宛,europe,20200305,1
立陶宛,europe,20200306,1
立陶宛,europe,20200307,1
立陶宛,europe,20200308,1
立陶宛,europe,20200309,1
立陶宛,europe,20200310,1
立陶宛,europe,20200311,3
立陶宛,europe,20200312,3
立陶宛,europe,20200313,3
立陶宛,europe,20200314,8
立陶宛,europe,20200315,8
立陶宛,europe,20200316,12
立陶宛,europe,20200317,17
立陶宛,europe,20200318,22
立陶宛,europe,20200319,33
立陶宛,europe,20200320,41
立陶宛,europe,20200321,63
立陶宛,europe,20200322,83
立陶宛,europe,20200323,143
立陶宛,europe,20200324,160
立陶宛,europe,20200325,209
孟加拉,asia,20200308,3
孟加拉,asia,20200309,3
孟加拉,asia,20200310,3
孟加拉,asia,20200311,3
孟加拉,asia,20200312,3
孟加拉,asia,20200313,3
孟加拉,asia,20200314,3
孟加拉,asia,20200315,5
孟加拉,asia,20200316,8
孟加拉,asia,20200317,8
孟加拉,asia,20200318,14
孟加拉,asia,20200319,17
孟加拉,asia,20200320,20
孟加拉,asia,20200321,24
孟加拉,asia,20200322,27
孟加拉,asia,20200323,27
孟加拉,asia,20200324,33
乌克兰,europe,20200303,1
乌克兰,europe,20200304,1
乌克兰,europe,20200305,1
乌克兰,europe,20200306,1
乌克兰,europe,20200307,1
乌克兰,europe,20200308,1
乌克兰,europe,20200309,1
乌克兰,europe,20200310,1
乌克兰,europe,20200311,1
乌克兰,europe,20200312,1
乌克兰,europe,20200313,3
乌克兰,europe,20200314,3
乌克兰,europe,20200315,3
乌克兰,europe,20200316,5
乌克兰,europe,20200317,7
乌克兰,europe,20200318,14
乌克兰,europe,20200319,16
乌克兰,europe,20200320,26
乌克兰,europe,20200321,41
乌克兰,europe,20200322,47
乌克兰,europe,20200323,73
乌克兰,europe,20200324,97
乌克兰,europe,20200325,113
喀麦隆,africa,20200306,1
喀麦隆,africa,20200307,2
喀麦隆,africa,20200308,2
喀麦隆,africa,20200309,2
喀麦隆,africa,20200310,2
喀麦隆,africa,20200311,2
喀麦隆,africa,20200312,2
喀麦隆,africa,20200313,2
喀麦隆,africa,20200314,3
喀麦隆,africa,20200315,3
喀麦隆,africa,20200316,5
喀麦隆,africa,20200317,10
喀麦隆,africa,20200318,10
喀麦隆,africa,20200319,13
喀麦隆,africa,20200320,21
喀麦隆,africa,20200321,27
喀麦隆,africa,20200322,40
喀麦隆,africa,20200323,56
喀麦隆,africa,20200324,56
喀麦隆,africa,20200325,66
刚果（金）,africa,20200310,1
刚果（金）,africa,20200311,1
刚果（金）,africa,20200312,1
刚果（金）,africa,20200313,2
刚果（金）,africa,20200314,2
刚果（金）,africa,20200315,3
刚果（金）,africa,20200316,3
刚果（金）,africa,20200317,4
刚果（金）,africa,20200318,7
刚果（金）,africa,20200319,14
刚果（金）,africa,20200320,18
刚果（金）,africa,20200321,23
刚果（金）,africa,20200322,30
刚果（金）,africa,20200323,30
刚果（金）,africa,20200324,45
刚果（金）,africa,20200325,48
加纳,africa,20200313,2
加纳,africa,20200314,2
加纳,africa,20200315,2
加纳,africa,20200316,6
加纳,africa,20200317,6
加纳,africa,20200318,7
加纳,africa,20200319,9
加纳,africa,20200320,16
加纳,africa,20200321,19
加纳,africa,20200322,21
加纳,africa,20200323,24
加纳,africa,20200324,52
加纳,africa,20200325,68
布基纳法索,africa,20200310,2
布基纳法索,africa,20200311,2
布基纳法索,africa,20200312,2
布基纳法索,africa,20200313,2
布基纳法索,africa,20200314,2
布基纳法索,africa,20200315,2
布基纳法索,africa,20200316,15
布基纳法索,africa,20200317,15
布基纳法索,africa,20200318,20
布基纳法索,africa,20200319,27
布基纳法索,africa,20200320,33
布基纳法索,africa,20200321,40
布基纳法索,africa,20200322,64
布基纳法索,africa,20200323,64
布基纳法索,africa,20200324,114
土耳其,asia,20200311,1
土耳其,asia,20200312,1
土耳其,asia,20200313,2
土耳其,asia,20200314,5
土耳其,asia,20200315,6
土耳其,asia,20200316,18
土耳其,asia,20200317,47
土耳其,asia,20200318,98
土耳其,asia,20200319,191
土耳其,asia,20200320,359
土耳其,asia,20200321,670
土耳其,asia,20200322,947
土耳其,asia,20200323,1236
土耳其,asia,20200324,1529
土耳其,asia,20200325,1872
洪都拉斯,la,20200311,2
洪都拉斯,la,20200312,2
洪都拉斯,la,20200313,2
洪都拉斯,la,20200314,2
洪都拉斯,la,20200315,2
洪都拉斯,la,20200316,2
洪都拉斯,la,20200317,2
洪都拉斯,la,20200318,8
洪都拉斯,la,20200319,12
洪都拉斯,la,20200320,24
洪都拉斯,la,20200321,24
洪都拉斯,la,20200322,24
洪都拉斯,la,20200323,24
洪都拉斯,la,20200324,30
洪都拉斯,la,20200325,30
哈萨克斯坦,asia,20200313,3
哈萨克斯坦,asia,20200314,6
哈萨克斯坦,asia,20200315,8
哈萨克斯坦,asia,20200316,8
哈萨克斯坦,asia,20200317,32
哈萨克斯坦,asia,20200318,35
哈萨克斯坦,asia,20200319,44
哈萨克斯坦,asia,20200320,49
哈萨克斯坦,asia,20200321,53
哈萨克斯坦,asia,20200322,54
哈萨克斯坦,asia,20200323,60
哈萨克斯坦,asia,20200324,66
哈萨克斯坦,asia,20200325,80
摩纳哥,europe,20200229,1
摩纳哥,europe,20200301,1
摩纳哥,europe,20200302,1
摩纳哥,europe,20200303,1
摩纳哥,europe,20200304,1
摩纳哥,europe,20200305,1
摩纳哥,europe,20200306,1
摩纳哥,europe,20200307,1
摩纳哥,europe,20200308,1
摩纳哥,europe,20200309,1
摩纳哥,europe,20200310,1
摩纳哥,europe,20200311,1
摩纳哥,europe,20200312,2
摩纳哥,europe,20200313,2
摩纳哥,europe,20200314,2
摩纳哥,europe,20200315,3
摩纳哥,europe,20200316,7
摩纳哥,europe,20200317,9
摩纳哥,europe,20200318,9
摩纳哥,europe,20200319,9
摩纳哥,europe,20200320,11
摩纳哥,europe,20200321,12
摩纳哥,europe,20200322,18
摩纳哥,europe,20200323,23
摩纳哥,europe,20200324,23
摩纳哥,europe,20200325,27
安道尔,europe,20200302,1
安道尔,europe,20200303,1
安道尔,europe,20200304,1
安道尔,europe,20200305,1
安道尔,europe,20200306,1
安道尔,europe,20200307,1
安道尔,europe,20200308,1
安道尔,europe,20200309,1
安道尔,europe,20200310,1
安道尔,europe,20200311,1
安道尔,europe,20200312,1
安道尔,europe,20200313,2
安道尔,europe,20200314,2
安道尔,europe,20200315,2
安道尔,europe,20200316,2
安道尔,europe,20200317,15
安道尔,europe,20200318,40
安道尔,europe,20200319,54
安道尔,europe,20200320,75
安道尔,europe,20200321,88
安道尔,europe,20200322,114
安道尔,europe,20200323,133
安道尔,europe,20200324,164
安道尔,europe,20200325,185
尼日利亚,africa,20200228,1
尼日利亚,africa,20200229,1
尼日利亚,africa,20200301,1
尼日利亚,africa,20200302,1
尼日利亚,africa,20200303,1
尼日利亚,africa,20200304,1
尼日利亚,africa,20200305,1
尼日利亚,africa,20200306,1
尼日利亚,africa,20200307,1
尼日利亚,africa,20200308,1
尼日利亚,africa,20200309,2
尼日利亚,africa,20200310,2
尼日利亚,africa,20200311,2
尼日利亚,africa,20200312,2
尼日利亚,africa,20200313,2
尼日利亚,africa,20200314,2
尼日利亚,africa,20200315,2
尼日利亚,africa,20200316,2
尼日利亚,africa,20200317,3
尼日利亚,africa,20200318,8
尼日利亚,africa,20200319,12
尼日利亚,africa,20200320,12
尼日利亚,africa,20200321,22
尼日利亚,africa,20200322,26
尼日利亚,africa,20200323,36
尼日利亚,africa,20200324,40
尼日利亚,africa,20200325,44
肯尼亚,africa,20200313,1
肯尼亚,africa,20200314,1
肯尼亚,africa,20200315,3
肯尼亚,africa,20200316,3
肯尼亚,africa,20200317,4
肯尼亚,africa,20200318,7
肯尼亚,africa,20200319,7
肯尼亚,africa,20200320,7
肯尼亚,africa,20200321,7
